ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2005-01-27,416.2757834156818,294.79062304846326,420.4553529488454,416.2757834156818,416.2757834156818,-56.00582646132435,-56.00582646132435,-56.00582646132435,0.0642214250997392,0.0642214250997392,0.0642214250997392,-56.070047886424085,-56.070047886424085,-56.070047886424085,0.0,0.0,0.0,360.26995695435744
2005-01-28,416.42160966243875,302.815682325907,431.1360055439189,416.42160966243875,416.42160966243875,-52.04089247410176,-52.04089247410176,-52.04089247410176,0.04002952219234241,0.04002952219234241,0.04002952219234241,-52.08092199629411,-52.08092199629411,-52.08092199629411,0.0,0.0,0.0,364.380717188337
2005-01-29,416.56743590919575,304.3232896703504,430.7028873015276,416.56743590919575,416.56743590919575,-48.25066801870378,-48.25066801870378,-48.25066801870378,-0.11505053589216827,-0.11505053589216827,-0.11505053589216827,-48.13561748281161,-48.13561748281161,-48.13561748281161,0.0,0.0,0.0,368.316767890492
2005-01-30,416.7132621559527,307.84606763780755,437.0845535021224,416.7132621559527,416.7132621559527,-44.31319423437788,-44.31319423437788,-44.31319423437788,-0.08353906302894272,-0.08353906302894272,-0.08353906302894272,-44.22965517134894,-44.22965517134894,-44.22965517134894,0.0,0.0,0.0,372.4000679215748
2005-01-31,416.8590884027097,311.012616850052,436.64800120284735,416.8590884027097,416.8590884027097,-40.1590329084422,-40.1590329084422,-40.1590329084422,0.19924884569512252,0.19924884569512252,0.19924884569512252,-40.35828175413732,-40.35828175413732,-40.35828175413732,0.0,0.0,0.0,376.7000554942675
2005-02-01,417.00491464946674,316.8370561277495,445.0862237671178,417.00491464946674,417.00491464946674,-36.49999065572561,-36.49999065572561,-36.49999065572561,0.016572402288874508,0.016572402288874508,0.016572402288874508,-36.51656305801449,-36.51656305801449,-36.51656305801449,0.0,0.0,0.0,380.50492399374116
2005-02-02,417.15074089622374,314.52016909790495,448.51177452458893,417.15074089622374,417.15074089622374,-32.820963644405765,-32.820963644405765,-32.820963644405765,-0.12148259635442804,-0.12148259635442804,-0.12148259635442804,-32.69948104805134,-32.69948104805134,-32.69948104805134,0.0,0.0,0.0,384.329777251818
2005-02-03,417.2965671429807,331.10093164749867,457.19823721445147,417.2965671429807,417.2965671429807,-28.83781092996046,-28.83781092996046,-28.83781092996046,0.06422142509992872,0.06422142509992872,0.06422142509992872,-28.902032355060392,-28.902032355060392,-28.902032355060392,0.0,0.0,0.0,388.4587562130202
2005-02-04,417.4423933897377,329.0179149626215,456.97568104073986,417.4423933897377,417.4423933897377,-25.0792965183559,-25.0792965183559,-25.0792965183559,0.04002952219253801,0.04002952219253801,0.04002952219253801,-25.119326040548437,-25.119326040548437,-25.119326040548437,0.0,0.0,0.0,392.3630968713818
2005-02-05,417.5882196364946,328.23262584014446,453.1564522829378,417.5882196364946,417.5882196364946,-21.46172883724604,-21.46172883724604,-21.46172883724604,-0.11505053589224705,-0.11505053589224705,-0.11505053589224705,-21.346678301353794,-21.346678301353794,-21.346678301353794,0.0,0.0,0.0,396.1264907992486
2005-02-06,417.73404588325167,333.1485321614168,466.3077401725862,417.73404588325167,417.73404588325167,-17.66324093156398,-17.66324093156398,-17.66324093156398,-0.08353906302878385,-0.08353906302878385,-0.08353906302878385,-17.579701868535196,-17.579701868535196,-17.579701868535196,0.0,0.0,0.0,400.0708049516877
2005-02-07,417.87987213000866,333.03733834786067,468.2387732087097,417.87987213000866,417.87987213000866,-13.615139124708593,-13.615139124708593,-13.615139124708593,0.1992488456950072,0.1992488456950072,0.1992488456950072,-13.814387970403601,-13.814387970403601,-13.814387970403601,0.0,0.0,0.0,404.26473300530006
2005-02-08,418.02569837676566,345.69344851560373,470.87235641599653,418.02569837676566,418.02569837676566,-10.030606503453829,-10.030606503453829,-10.030606503453829,0.01657240228872805,0.01657240228872805,0.01657240228872805,-10.047178905742557,-10.047178905742557,-10.047178905742557,0.0,0.0,0.0,407.9950918733118
2005-02-09,418.1715246235226,345.2047649392186,475.4040983364642,418.1715246235226,418.1715246235226,-6.396512101367899,-6.396512101367899,-6.396512101367899,-0.12148259635445412,-0.12148259635445412,-0.12148259635445412,-6.275029505013445,-6.275029505013445,-6.275029505013445,0.0,0.0,0.0,411.7750125221547
2005-02-10,418.31735087027965,352.45239555878055,483.35297004624863,418.31735087027965,418.31735087027965,-2.431234614460748,-2.431234614460748,-2.431234614460748,0.06422142510011823,0.06422142510011823,0.06422142510011823,-2.495456039560866,-2.495456039560866,-2.495456039560866,0.0,0.0,0.0,415.88611625581893
2005-02-11,418.46317711703665,352.3390092551889,488.48261351436406,418.46317711703665,418.46317711703665,1.3334580594440444,1.3334580594440444,1.3334580594440444,0.04002952219237396,0.04002952219237396,0.04002952219237396,1.2934285372516703,1.2934285372516703,1.2934285372516703,0.0,0.0,0.0,419.7966351764807
2005-02-12,418.6090033637936,359.7619052798407,485.3068543865177,418.6090033637936,418.6090033637936,4.977843239337279,4.977843239337279,4.977843239337279,-0.11505053589212794,-0.11505053589212794,-0.11505053589212794,5.092893775229407,5.092893775229407,5.092893775229407,0.0,0.0,0.0,423.5868466031309
2005-02-13,418.7548296105506,364.66681135285967,495.071646999761,418.7548296105506,418.7548296105506,8.820046653266802,8.820046653266802,8.820046653266802,-0.08353906302912417,-0.08353906302912417,-0.08353906302912417,8.903585716295925,8.903585716295925,8.903585716295925,0.0,0.0,0.0,427.5748762638174
2005-02-14,418.9006558573075,365.71479692356286,499.8936170777754,418.9006558573075,418.9006558573075,12.924784516860317,12.924784516860317,12.924784516860317,0.19924884569474205,0.19924884569474205,0.19924884569474205,12.725535671165574,12.725535671165574,12.725535671165574,0.0,0.0,0.0,431.82544037416784
2005-02-15,419.04648210406464,372.77199826296754,499.1288504535154,419.04648210406464,419.04648210406464,16.574755775019078,16.574755775019078,16.574755775019078,0.016572402288581596,0.016572402288581596,0.016572402288581596,16.558183372730497,16.558183372730497,16.558183372730497,0.0,0.0,0.0,435.6212378790837
2005-02-16,419.1923083508216,376.1703570016499,503.24028509159837,419.1923083508216,419.1923083508216,20.278931113774874,20.278931113774874,20.278931113774874,-0.12148259635448022,-0.12148259635448022,-0.12148259635448022,20.400413710129353,20.400413710129353,20.400413710129353,0.0,0.0,0.0,439.47123946459647
2005-02-17,419.3381345975786,384.987529088083,513.506579449074,419.3381345975786,419.3381345975786,24.314827308809456,24.314827308809456,24.314827308809456,0.06422142510009421,0.06422142510009421,0.06422142510009421,24.25060588370936,24.25060588370936,24.25060588370936,0.0,0.0,0.0,443.65296190638804
2005-02-18,419.4839608443355,379.9272644587096,517.0631984882086,419.4839608443355,419.4839608443355,28.146723010718063,28.146723010718063,28.146723010718063,0.04002952219271646,0.04002952219271646,0.04002952219271646,28.10669348852534,28.10669348852534,28.10669348852534,0.0,0.0,0.0,447.6306838550536
2005-02-19,419.6297870910925,386.2888349403946,514.4611016833999,419.6297870910925,419.6297870910925,31.851183207249846,31.851183207249846,31.851183207249846,-0.11505053589220673,-0.11505053589220673,-0.11505053589220673,31.966233743142055,31.966233743142055,31.966233743142055,0.0,0.0,0.0,451.48097029834236
2005-02-20,419.77561333784956,392.4626979360808,521.8226449880787,419.77561333784956,419.77561333784956,35.742944776117255,35.742944776117255,35.742944776117255,-0.08353906302891054,-0.08353906302891054,-0.08353906302891054,35.826483839146164,35.826483839146164,35.826483839146164,0.0,0.0,0.0,455.51855811396683
2005-02-21,419.9214395846065,393.40575817300515,526.6438492331728,419.9214395846065,419.9214395846065,39.88373104847831,39.88373104847831,39.88373104847831,0.1992488456947543,0.1992488456947543,0.1992488456947543,39.68448220278355,39.68448220278355,39.68448220278355,0.0,0.0,0.0,459.8051706330848
2005-02-22,420.0672658313635,400.2875449073682,528.2553274309969,420.0672658313635,420.0672658313635,43.55370474056874,43.55370474056874,43.55370474056874,0.016572402288435137,0.016572402288435137,0.016572402288435137,43.5371323382803,43.5371323382803,43.5371323382803,0.0,0.0,0.0,463.6209705719322
2005-02-23,420.2130920781205,403.93667458310244,533.9855753598838,420.2130920781205,420.2130920781205,47.25980427062632,47.25980427062632,47.25980427062632,-0.12148259635434569,-0.12148259635434569,-0.12148259635434569,47.38128686698066,47.38128686698066,47.38128686698066,0.0,0.0,0.0,467.4728963487468
2005-02-24,420.35891832487755,409.23507041924773,534.3385597785542,420.35891832487755,420.35891832487755,51.278050814322064,51.278050814322064,51.278050814322064,0.06422142509989572,0.06422142509989572,0.06422142509989572,51.21382938922217,51.21382938922217,51.21382938922217,0.0,0.0,0.0,471.6369691391996
2005-02-25,420.5047445716345,412.20558194910143,537.8254059063978,420.5047445716345,420.5047445716345,55.071781398340164,55.071781398340164,55.071781398340164,0.040029522192552416,0.040029522192552416,0.040029522192552416,55.03175187614761,55.03175187614761,55.03175187614761,0.0,0.0,0.0,475.5765259699747
2005-02-26,420.6505708183915,407.8259963877601,543.3287433567054,420.6505708183915,420.6505708183915,58.71717490919873,58.71717490919873,58.71717490919873,-0.11505053589228549,-0.11505053589228549,-0.11505053589228549,58.83222544509101,58.83222544509101,58.83222544509101,0.0,0.0,0.0,479.3677457275902
2005-02-27,420.7963970651484,419.95690078402197,547.4969507218838,420.7963970651484,420.7963970651484,62.529123516883864,62.529123516883864,62.529123516883864,-0.08353906302869692,-0.08353906302869692,-0.08353906302869692,62.61266257991255,62.61266257991255,62.61266257991255,0.0,0.0,0.0,483.3255205820323
2005-02-28,420.9422233119054,427.65684632952815,550.7173736028358,420.9422233119054,420.9422233119054,66.57001796723674,66.57001796723674,66.57001796723674,0.19924884569478873,0.19924884569478873,0.19924884569478873,66.37076912154194,66.37076912154194,66.37076912154194,0.0,0.0,0.0,487.51224127914213
2005-03-01,421.0880495586625,428.9518111111024,556.0730664242999,421.0880495586625,421.0880495586625,70.12115706808014,70.12115706808014,70.12115706808014,0.016572402288611687,0.016572402288611687,0.016572402288611687,70.10458466579152,70.10458466579152,70.10458466579152,0.0,0.0,0.0,491.2092066267426
2005-03-02,421.2338758054195,430.6484357439747,559.3918997979723,421.2338758054195,421.2338758054195,73.6910277602712,73.6910277602712,73.6910277602712,-0.1214825963543718,-0.1214825963543718,-0.1214825963543718,73.81251035662557,73.81251035662557,73.81251035662557,0.0,0.0,0.0,494.92490356569067
2005-03-03,421.3797020521764,440.2353280225081,561.4162179219426,421.3797020521764,421.3797020521764,77.55754486867598,77.55754486867598,77.55754486867598,0.06422142509991074,0.06422142509991074,0.06422142509991074,77.49332344357606,77.49332344357606,77.49332344357606,0.0,0.0,0.0,498.9372469208524
2005-03-04,421.5255282989334,437.4755690000722,565.6135658408808,421.5255282989334,421.5255282989334,81.1862078923254,81.1862078923254,81.1862078923254,0.04002952219238837,0.04002952219238837,0.04002952219238837,81.14617837013301,81.14617837013301,81.14617837013301,0.0,0.0,0.0,502.7117361912588
2005-03-05,421.67135454569035,438.7553574151902,568.4910698128822,421.67135454569035,421.67135454569035,84.65554402886536,84.65554402886536,84.65554402886536,-0.11505053589236426,-0.11505053589236426,-0.11505053589236426,84.77059456475772,84.77059456475772,84.77059456475772,0.0,0.0,0.0,506.3268985745557
2005-03-06,421.8171807924474,444.099426380871,574.1736449678931,421.8171807924474,421.8171807924474,88.28289244270059,88.28289244270059,88.28289244270059,-0.08353906302909198,-0.08353906302909198,-0.08353906302909198,88.36643150572968,88.36643150572968,88.36643150572968,0.0,0.0,0.0,510.100073235148
2005-03-07,421.9630070392044,447.0574721319759,580.8225356473722,421.9630070392044,421.9630070392044,92.13310085883667,92.13310085883667,92.13310085883667,0.19924884569480092,0.19924884569480092,0.19924884569480092,91.93385201314187,91.93385201314187,91.93385201314187,0.0,0.0,0.0,514.096107898041
2005-03-08,422.10883328596134,448.53968305622027,581.2030089398243,422.10883328596134,422.10883328596134,95.48984747779407,95.48984747779407,95.48984747779407,0.01657240228846524,0.01657240228846524,0.01657240228846524,95.47327507550561,95.47327507550561,95.47327507550561,0.0,0.0,0.0,517.5986807637554
2005-03-09,422.25465953271834,463.407520929742,586.0166473950803,422.25465953271834,422.25465953271834,98.86383723701432,98.86383723701432,98.86383723701432,-0.12148259635439786,-0.12148259635439786,-0.12148259635439786,98.98531983336873,98.98531983336873,98.98531983336873,0.0,0.0,0.0,521.1184967697327
2005-03-10,422.4004857794754,461.34687914264066,583.3090695521131,422.4004857794754,422.4004857794754,102.53496403471408,102.53496403471408,102.53496403471408,0.06422142510010026,0.06422142510010026,0.06422142510010026,102.47074260961398,102.47074260961398,102.47074260961398,0.0,0.0,0.0,524.9354498141895
2005-03-11,422.5463120262324,461.86871698422453,590.7015705915758,422.5463120262324,422.5463120262324,105.97039860893686,105.97039860893686,105.97039860893686,0.040029522192730864,0.040029522192730864,0.040029522192730864,105.93036908674412,105.93036908674412,105.93036908674412,0.0,0.0,0.0,528.5167106351693
2005-03-12,422.6921382729893,472.829448992981,593.4329156522158,422.6921382729893,422.6921382729893,109.24997334401301,109.24997334401301,109.24997334401301,-0.1150505358922452,-0.1150505358922452,-0.1150505358922452,109.36502387990525,109.36502387990525,109.36502387990525,0.0,0.0,0.0,531.9421116170023
2005-03-13,422.8379645197463,474.10743009569205,599.7401158334774,422.8379645197463,422.8379645197463,112.69192077290275,112.69192077290275,112.69192077290275,-0.08353906302887837,-0.08353906302887837,-0.08353906302887837,112.77545983593164,112.77545983593164,112.77545983593164,0.0,0.0,0.0,535.529885292649
2005-03-14,422.98379076650326,473.6573293449576,604.2932179621929,422.98379076650326,422.98379076650326,116.36153824593941,116.36153824593941,116.36153824593941,0.1992488456948132,0.1992488456948132,0.1992488456948132,116.16228940024459,116.16228940024459,116.16228940024459,0.0,0.0,0.0,539.3453290124427
2005-03-15,423.1296170132604,476.21589699981456,608.9910274404372,423.1296170132604,423.1296170132604,119.54249273759238,119.54249273759238,119.54249273759238,0.01657240228831877,0.01657240228831877,0.01657240228831877,119.52592033530408,119.52592033530408,119.52592033530408,0.0,0.0,0.0,542.6721097508528
2005-03-16,423.2754432600173,482.00524400614415,610.0273114036697,423.2754432600173,423.2754432600173,122.74501535076064,122.74501535076064,122.74501535076064,-0.12148259635442396,-0.12148259635442396,-0.12148259635442396,122.86649794711505,122.86649794711505,122.86649794711505,0.0,0.0,0.0,546.020458610778
2005-03-17,423.4212695067743,486.1811971083592,616.675056049797,423.4212695067743,423.4212695067743,126.2480772095191,126.2480772095191,126.2480772095191,0.06422142509968823,0.06422142509968823,0.06422142509968823,126.1838557844194,126.1838557844194,126.1838557844194,0.0,0.0,0.0,549.6693467162934
2005-03-18,423.56709575353125,490.74482881545964,615.3306431531901,423.56709575353125,423.56709575353125,129.51750604547448,129.51750604547448,129.51750604547448,0.04002952219256682,0.04002952219256682,0.04002952219256682,129.47747652328192,129.47747652328192,129.47747652328192,0.0,0.0,0.0,553.0846017990057
2005-03-19,423.71292200028824,494.3158947836958,620.9556267335533,423.71292200028824,423.71292200028824,132.63141390965973,132.63141390965973,132.63141390965973,-0.11505053589232399,-0.11505053589232399,-0.11505053589232399,132.74646444555202,132.74646444555202,132.74646444555202,0.0,0.0,0.0,556.344335909948
2005-03-20,423.8587482470453,498.2561069393854,628.6150967999125,423.8587482470453,423.8587482470453,135.90599150904745,135.90599150904745,135.90599150904745,-0.08353906302916392,-0.08353906302916392,-0.08353906302916392,135.9895305720766,135.9895305720766,135.9895305720766,0.0,0.0,0.0,559.7647397560927
2005-03-21,424.00457449380224,497.62170104442646,627.9875694258213,424.00457449380224,424.00457449380224,139.40423997552122,139.40423997552122,139.40423997552122,0.1992488456948254,0.1992488456948254,0.1992488456948254,139.20499112982637,139.20499112982637,139.20499112982637,0.0,0.0,0.0,563.4088144693235
2005-03-22,424.15040074055923,502.08427020980355,630.2446852181466,424.15040074055923,424.15040074055923,142.40735203068283,142.40735203068283,142.40735203068283,0.016572402288495346,0.016572402288495346,0.016572402288495346,142.39077962839434,142.39077962839434,142.39077962839434,0.0,0.0,0.0,566.5577527712421
2005-03-23,424.29622698731623,507.30065643072993,631.5919299870183,424.29622698731623,424.29622698731623,145.42298981050726,145.42298981050726,145.42298981050726,-0.12148259635428942,-0.12148259635428942,-0.12148259635428942,145.54447240686153,145.54447240686153,145.54447240686153,0.0,0.0,0.0,569.7192167978235
2005-03-24,424.4420532340733,512.2584233552029,635.3263194123064,424.4420532340733,424.4420532340733,148.72754852405072,148.72754852405072,148.72754852405072,0.06422142509987774,0.06422142509987774,0.06422142509987774,148.66332709895084,148.66332709895084,148.66332709895084,0.0,0.0,0.0,573.169601758124
2005-03-25,424.5878794808302,513.4839700811964,639.7724748280418,424.5878794808302,424.5878794808302,151.78436258742246,151.78436258742246,151.78436258742246,0.04002952219240277,0.04002952219240277,0.04002952219240277,151.74433306523008,151.74433306523008,151.74433306523008,0.0,0.0,0.0,576.3722420682527
2005-03-26,424.7337057275872,508.7869737849618,641.4413964719689,424.7337057275872,424.7337057275872,154.66922193133777,154.66922193133777,154.66922193133777,-0.11505053589240276,-0.11505053589240276,-0.11505053589240276,154.78427246723015,154.78427246723015,154.78427246723015,0.0,0.0,0.0,579.402927658925
2005-03-27,424.87953197434416,516.310780267748,644.9580589529401,424.87953197434416,424.87953197434416,157.69625125841156,157.69625125841156,157.69625125841156,-0.08353906302950424,-0.08353906302950424,-0.08353906302950424,157.77979032144106,157.77979032144106,157.77979032144106,0.0,0.0,0.0,582.5757832327557
2005-03-28,425.02535822110116,520.7607150483491,646.9717981505938,425.02535822110116,425.02535822110116,160.926720426217,160.926720426217,160.926720426217,0.19924884569485984,0.19924884569485984,0.19924884569485984,160.72747158052215,160.72747158052215,160.72747158052215,0.0,0.0,0.0,585.9520786473181
2005-03-29,425.1711844678582,523.739126846566,652.736053773093,425.1711844678582,425.1711844678582,163.6404954564175,163.6404954564175,163.6404954564175,0.01657240228834889,0.01657240228834889,0.01657240228834889,163.62392305412914,163.62392305412914,163.62392305412914,0.0,0.0,0.0,588.8116799242757
2005-03-30,425.3170107146152,534.0077673674842,657.6104999921678,425.3170107146152,425.3170107146152,166.3443752131997,166.3443752131997,166.3443752131997,-0.12148259635463068,-0.12148259635463068,-0.12148259635463068,166.4658578095543,166.4658578095543,166.4658578095543,0.0,0.0,0.0,591.6613859278149
2005-03-31,425.46283696137215,535.0433391131871,658.5341706851839,425.46283696137215,425.46283696137215,169.31440101299094,169.31440101299094,169.31440101299094,0.06422142510006726,0.06422142510006726,0.06422142510006726,169.25017958789087,169.25017958789087,169.25017958789087,0.0,0.0,0.0,594.7772379743631
2005-04-01,425.60866320812914,536.4129479585459,665.1102875676086,425.60866320812914,425.60866320812914,172.01409426073667,172.01409426073667,172.01409426073667,0.040029522192238744,0.040029522192238744,0.040029522192238744,171.97406473854443,171.97406473854443,171.97406473854443,0.0,0.0,0.0,597.6227574688658
2005-04-02,425.7544894548861,535.3977899377018,667.3330872481116,425.7544894548861,425.7544894548861,174.51998867889458,174.51998867889458,174.51998867889458,-0.1150505358922837,-0.1150505358922837,-0.1150505358922837,174.63503921478687,174.63503921478687,174.63503921478687,0.0,0.0,0.0,600.2744781337807
2005-04-03,425.90031570164314,538.2790526695438,657.645543067182,425.90031570164314,425.90031570164314,177.14750922175926,177.14750922175926,177.14750922175926,-0.08353906302934536,-0.08353906302934536,-0.08353906302934536,177.2310482847886,177.2310482847886,177.2310482847886,0.0,0.0,0.0,603.0478249234025
2005-04-04,426.04614194840013,540.5031014648027,670.8787695192018,426.04614194840013,426.04614194840013,179.95976563921437,179.95976563921437,179.95976563921437,0.19924884569487208,0.19924884569487208,0.19924884569487208,179.76051679351949,179.76051679351949,179.76051679351949,0.0,0.0,0.0,606.0059075876145
2005-04-05,426.1919681951571,541.3665206709804,671.4851608695383,426.1919681951571,426.1919681951571,182.23897045827854,182.23897045827854,182.23897045827854,0.01657240228820243,0.01657240228820243,0.01657240228820243,182.22239805599034,182.22239805599034,182.22239805599034,0.0,0.0,0.0,608.4309386534356
2005-04-06,426.33779444191407,545.5818568911275,678.9884605200647,426.33779444191407,426.33779444191407,184.49472716872535,184.49472716872535,184.49472716872535,-0.12148259635465679,-0.12148259635465679,-0.12148259635465679,184.61620976508001,184.61620976508001,184.61620976508001,0.0,0.0,0.0,610.8325216106394
2005-04-07,426.4836206886711,552.432917914019,675.0081332984579,426.4836206886711,426.4836206886711,187.00627707378857,187.00627707378857,187.00627707378857,0.06422142509986875,0.06422142509986875,0.06422142509986875,186.9420556486887,186.9420556486887,186.9420556486887,0.0,0.0,0.0,613.4898977624597
2005-04-08,426.6294469354281,549.7259718836001,684.1871143080257,426.6294469354281,426.6294469354281,189.24066152394175,189.24066152394175,189.24066152394175,0.04002952219258122,0.04002952219258122,0.04002952219258122,189.20063200174914,189.20063200174914,189.20063200174914,0.0,0.0,0.0,615.8701084593699
2005-04-09,426.77527318218506,555.2402149159274,681.0179301499488,426.77527318218506,426.77527318218506,191.27816810164254,191.27816810164254,191.27816810164254,-0.11505053589236246,-0.11505053589236246,-0.11505053589236246,191.3932186375349,191.3932186375349,191.3932186375349,0.0,0.0,0.0,618.0534412838276
2005-04-10,426.92109942894206,557.6249572980319,687.5780748458498,426.92109942894206,426.92109942894206,193.43811517453375,193.43811517453375,193.43811517453375,-0.08353906302913172,-0.08353906302913172,-0.08353906302913172,193.5216542375629,193.5216542375629,193.5216542375629,0.0,0.0,0.0,620.3592146034758
2005-04-11,427.066925675699,556.5622543210593,677.8144866363015,427.066925675699,427.066925675699,195.78754536379057,195.78754536379057,195.78754536379057,0.19924884569488432,0.19924884569488432,0.19924884569488432,195.5882965180957,195.5882965180957,195.5882965180957,0.0,0.0,0.0,622.8544710394896
2005-04-12,427.2127519224561,561.5982634043341,691.8751060190177,427.2127519224561,427.2127519224561,197.6125404633574,197.6125404633574,197.6125404633574,0.01657240228805598,0.01657240228805598,0.01657240228805598,197.59596806106936,197.59596806106936,197.59596806106936,0.0,0.0,0.0,624.8252923858136
2005-04-13,427.35857816921305,563.9851475545283,691.5871592732174,427.35857816921305,427.35857816921305,199.42640646965907,199.42640646965907,199.42640646965907,-0.12148259635476015,-0.12148259635476015,-0.12148259635476015,199.54788906601382,199.54788906601382,199.54788906601382,0.0,0.0,0.0,626.7849846388722
2005-04-14,427.50440441597004,567.9698949181203,695.3967318577975,427.50440441597004,427.50440441597004,201.5118200802731,201.5118200802731,201.5118200802731,0.06422142509984474,0.06422142509984474,0.06422142509984474,201.44759865517327,201.44759865517327,201.44759865517327,0.0,0.0,0.0,629.0162244962431
2005-04-15,427.650230662727,564.5896294278451,696.3077082665,427.650230662727,427.650230662727,203.33889621814615,203.33889621814615,203.33889621814615,0.04002952219241718,0.04002952219241718,0.04002952219241718,203.29886669595373,203.29886669595373,203.29886669595373,0.0,0.0,0.0,630.9891268808731
2005-04-16,427.796056909484,564.387070973492,695.2370291584716,427.796056909484,427.796056909484,204.99054784755828,204.99054784755828,204.99054784755828,-0.11505053589219227,-0.11505053589219227,-0.11505053589219227,205.10559838345048,205.10559838345048,205.10559838345048,0.0,0.0,0.0,632.7866047570423
2005-04-17,427.94188315624103,573.8157835564599,699.2327796311927,427.94188315624103,427.94188315624103,206.78819497970548,206.78819497970548,206.78819497970548,-0.08353906302891813,-0.08353906302891813,-0.08353906302891813,206.87173404273437,206.87173404273437,206.87173404273437,0.0,0.0,0.0,634.7300781359465
2005-04-18,428.087709402998,576.2149940483193,703.9006470736005,428.087709402998,428.087709402998,208.80039560538796,208.80039560538796,208.80039560538796,0.19924884569476897,0.19924884569476897,0.19924884569476897,208.6011467596932,208.6011467596932,208.6011467596932,0.0,0.0,0.0,636.888105008386
2005-04-19,428.23353564975497,573.3467247588387,703.5580315607906,428.23353564975497,428.23353564975497,210.3141129285332,210.3141129285332,210.3141129285332,0.016572402288232535,0.016572402288232535,0.016572402288232535,210.29754052624492,210.29754052624492,210.29754052624492,0.0,0.0,0.0,638.5476485782882
2005-04-20,428.37936189651197,571.6791530931973,705.0932733483403,428.37936189651197,428.37936189651197,211.84286899140287,211.84286899140287,211.84286899140287,-0.12148259635454833,-0.12148259635454833,-0.12148259635454833,211.96435158775742,211.96435158775742,211.96435158775742,0.0,0.0,0.0,640.2222308879149
2005-04-21,428.525188143269,577.7608034145366,705.1514695092327,428.525188143269,428.525188143269,213.66887703318727,213.66887703318727,213.66887703318727,0.06422142510003426,0.06422142510003426,0.06422142510003426,213.60465560808726,213.60465560808726,213.60465560808726,0.0,0.0,0.0,642.1940651764563
2005-04-22,428.67101439002596,580.13738990717,710.0824373338539,428.67101439002596,428.67101439002596,215.26111264404372,215.26111264404372,215.26111264404372,0.04002952219225314,0.04002952219225314,0.04002952219225314,215.22108312185142,215.22108312185142,215.22108312185142,0.0,0.0,0.0,643.9321270340697
2005-04-23,428.81684063678296,580.3148409473455,712.0542469037428,428.81684063678296,428.81684063678296,216.70069499334343,216.70069499334343,216.70069499334343,-0.11505053589202205,-0.11505053589202205,-0.11505053589202205,216.81574552923544,216.81574552923544,216.81574552923544,0.0,0.0,0.0,645.5175356301264
2005-04-24,428.9626668835399,584.4529123801591,714.6231465259277,428.9626668835399,428.9626668835399,218.3066345480099,218.3066345480099,218.3066345480099,-0.08353906302925843,-0.08353906302925843,-0.08353906302925843,218.3901736110392,218.3901736110392,218.3901736110392,0.0,0.0,0.0,647.2693014315498
2005-04-25,429.1084931302969,584.5434436990345,711.249342969481,429.1084931302969,429.1084931302969,220.14451905475204,220.14451905475204,220.14451905475204,0.19924884569493095,0.19924884569493095,0.19924884569493095,219.94527020905713,219.94527020905713,219.94527020905713,0.0,0.0,0.0,649.2530121850489
2005-04-26,429.25431937705395,587.084584878953,720.6719146440868,429.25431937705395,429.25431937705395,221.49785074077184,221.49785074077184,221.49785074077184,0.016572402288086065,0.016572402288086065,0.016572402288086065,221.48127833848378,221.48127833848378,221.48127833848378,0.0,0.0,0.0,650.7521701178258
2005-04-27,429.40014562381094,585.4460726591386,715.0746113180525,429.40014562381094,429.40014562381094,222.87628298903905,222.87628298903905,222.87628298903905,-0.12148259635433654,-0.12148259635433654,-0.12148259635433654,222.9977655853934,222.9977655853934,222.9977655853934,0.0,0.0,0.0,652.2764286128499
2005-04-28,429.5459718705679,583.0836156326768,711.2345040754423,429.5459718705679,429.5459718705679,224.5578466304287,224.5578466304287,224.5578466304287,0.06422142510022376,0.06422142510022376,0.06422142510022376,224.4936252053285,224.4936252053285,224.4936252053285,0.0,0.0,0.0,654.1038185009966
2005-04-29,429.6917981173249,588.3325802719193,714.5798153625344,429.6917981173249,429.6917981173249,226.00712341298365,226.00712341298365,226.00712341298365,0.040029522192448756,0.040029522192448756,0.040029522192448756,225.96709389079118,225.96709389079118,225.96709389079118,0.0,0.0,0.0,655.6989215303086
2005-04-30,429.8376243640818,596.8146504509045,724.8711545378736,429.8376243640818,429.8376243640818,227.30073519289783,227.30073519289783,227.30073519289783,-0.11505053589210086,-0.11505053589210086,-0.11505053589210086,227.41578572878993,227.41578572878993,227.41578572878993,0.0,0.0,0.0,657.1383595569796
2005-05-01,429.9834506108389,595.496591050262,721.1847379027594,429.9834506108389,429.9834506108389,228.75320237393487,228.75320237393487,228.75320237393487,-0.08353906302909955,-0.08353906302909955,-0.08353906302909955,228.83674143696396,228.83674143696396,228.83674143696396,0.0,0.0,0.0,658.7366529847737
2005-05-02,430.12927685759587,596.6108119363138,723.0260832524566,430.12927685759587,430.12927685759587,230.42574040612533,230.42574040612533,230.42574040612533,0.19924884569494322,0.19924884569494322,0.19924884569494322,230.2264915604304,230.2264915604304,230.2264915604304,0.0,0.0,0.0,660.5550172637212
